frame,x,y,score,body_part
268,251,186,0,dx_shoulder
268,244,269,0,dx_elbow
268,225,344,0,dx_hand
268,344,193,0,sx_shoulder
268,353,276,0,sx_elbow
268,355,351,0,sx_hand
269,300,113,0,head
269,297,190,0,neck
269,251,186,0,dx_shoulder
269,244,272,0,dx_elbow
269,227,344,0,dx_hand
269,344,193,0,sx_shoulder
269,353,279,0,sx_elbow
269,355,351,0,sx_hand
270,302,113,0,head
270,300,188,0,neck
270,258,186,0,dx_shoulder
270,246,269,0,dx_elbow
270,227,346,0,dx_hand
270,348,188,0,sx_shoulder
270,353,272,0,sx_elbow
270,355,348,0,sx_hand
271,302,113,0,head
271,300,188,0,neck
271,253,186,0,dx_shoulder
271,246,269,0,dx_elbow
271,227,346,0,dx_hand
271,346,190,0,sx_shoulder
271,353,274,0,sx_elbow
271,355,348,0,sx_hand
272,300,113,0,head
272,297,190,0,neck
272,251,186,0,dx_shoulder
272,244,269,0,dx_elbow
272,227,344,0,dx_hand
272,344,195,0,sx_shoulder
272,353,279,0,sx_elbow
272,355,351,0,sx_hand
273,300,113,0,head
273,297,190,0,neck
273,251,186,0,dx_shoulder
273,244,272,0,dx_elbow
273,227,344,0,dx_hand
273,344,193,0,sx_shoulder
273,353,274,0,sx_elbow
273,355,353,0,sx_hand
274,302,116,0,head
274,300,188,0,neck
274,251,186,0,dx_shoulder
274,246,272,0,dx_elbow
274,227,344,0,dx_hand
274,346,190,0,sx_shoulder
274,353,272,0,sx_elbow
274,358,346,0,sx_hand
275,302,113,0,head
275,300,186,0,neck
275,258,186,0,dx_shoulder
275,246,269,0,dx_elbow
275,227,344,0,dx_hand
275,351,188,0,sx_shoulder
275,353,272,0,sx_elbow
275,358,346,0,sx_hand
276,302,113,0,head
276,300,186,0,neck
276,258,186,0,dx_shoulder
276,246,269,0,dx_elbow
276,227,344,0,dx_hand
276,351,188,0,sx_shoulder
276,353,274,0,sx_elbow
276,358,346,0,sx_hand
277,302,113,0,head
277,300,188,0,neck
277,251,186,0,dx_shoulder
277,244,269,0,dx_elbow
277,227,344,0,dx_hand
277,348,188,0,sx_shoulder
277,353,274,0,sx_elbow
277,358,348,0,sx_hand
278,302,113,0,head
278,300,188,0,neck
278,251,186,0,dx_shoulder
278,244,269,0,dx_elbow
278,227,344,0,dx_hand
278,346,188,0,sx_shoulder
278,353,274,0,sx_elbow
278,358,346,0,sx_hand
